time,TEMP_DAILY_MIN,TEMP_DAILY_MAX,PRECIP_mm-d,PRECIP_mm-h,PRECIP_mm-min,PRECIP_mm-s
1962-11-06 00:00:00,-2.3100565,6.45621469,5.86700565,0.24445856875,0.00407430947916667,6.79051579861111E-05
1962-11-07 00:00:00,-2.76135593,3.7757627,0.51271186,0.0213629941666667,0.000356049902777778,5.9341650462963E-06
1962-11-08 00:00:00,-8.0554237,5.98593222,0,0,0,0
1962-11-09 00:00:00,-3.11519774,10.9642938,0,0,0,0
1962-11-10 00:00:00,-2.24406779,9.49000003,0.01932203,0.000805084583333333,1.34180763888889E-05,2.23634606481481E-07
1962-11-11 00:00:00,-0.92451977,11.16920904,0.00090395,3.76645833333333E-05,6.27743055555556E-07,1.04623842592593E-08
1962-11-12 00:00:00,-2.64310735,14.3787005,0,0,0,0
1962-11-13 00:00:00,-3.7718644,11.67531075,0,0,0,0
1962-11-14 00:00:00,-4.30435029,6.59531072,0.12853107,0.00535546125,0.0000892576875,0.000001487628125
1962-11-15 00:00:00,-2.95491525,1.47101695,0.26180791,0.0109086629166667,0.000181811048611111,3.03018414351852E-06
1962-11-16 00:00:00,-6.15644068,-1.41186441,0.25971751,0.0108215629166667,0.000180359381944444,3.00598969907407E-06
1962-11-17 00:00:00,-6.5780791,0.17853107,0.02124294,0.0008851225,1.47520416666667E-05,2.45867361111111E-07
1962-11-18 00:00:00,-5.89474574,2.53836158,0.04745763,0.00197740125,0.0000329566875,0.000000549278125
1962-11-19 00:00:00,-8.50909604,5.13282485,0,0,0,0
1962-11-20 00:00:00,-1.69841808,15.2620339,0,0,0,0
1962-11-21 00:00:00,-3.43768363,6.86237289,0.00683616,0.00028484,4.74733333333333E-06,7.91222222222222E-08
1962-11-22 00:00:00,-10.52050849,6.59661017,0.45943503,0.01914312625,0.000319052104166667,5.31753506944444E-06
1962-11-23 00:00:00,-5.1879096,6.22920905,1.43231637,0.05967984875,0.000994664145833333,1.65777357638889E-05
1962-11-24 00:00:00,-6.87039547,7.03005649,0,0,0,0
1962-11-25 00:00:00,-6.32570621,11.3400565,0,0,0,0
1962-11-26 00:00:00,-2.50327683,12.67096044,0.00033898,1.41241666666667E-05,2.35402777777778E-07,3.92337962962963E-09
1962-11-27 00:00:00,-0.26706215,9.41672317,0,0,0,0
1962-11-28 00:00:00,-0.14559322,7.16231637,0.13706215,0.00571092291666667,9.51820486111111E-05,1.58636747685185E-06
1962-11-29 00:00:00,-2.55129944,6.04943502,0.12180791,0.00507532958333333,8.45888263888889E-05,1.40981377314815E-06
1962-11-30 00:00:00,-0.90022599,5.74807911,0.02446328,0.00101930333333333,1.69883888888889E-05,2.83139814814815E-07
1962-12-01 00:00:00,0.45372881,9.64440678,0,0,0,0
1962-12-02 00:00:00,-5.36480228,8.72593218,0.06474576,0.00269774,4.49623333333333E-05,7.49372222222222E-07
1962-12-03 00:00:00,-1.54282486,7.2961582,0.1300565,0.00541902083333333,9.03170138888889E-05,1.50528356481481E-06
1962-12-04 00:00:00,-4.91259886,3.24446328,0.01225989,0.00051082875,0.0000085138125,0.000000141896875
1962-12-05 00:00:00,-11.69225991,-2.65271187,0.02819209,0.00117467041666667,1.95778402777778E-05,3.26297337962963E-07
1962-12-06 00:00:00,-13.63796611,-2.51881355,0.02305085,0.000960452083333333,1.60075347222222E-05,2.6679224537037E-07
1962-12-07 00:00:00,-6.200113,2.58084747,0,0,0,0
1962-12-08 00:00:00,-10.57677967,-0.78293786,0.02,0.000833333333333333,1.38888888888889E-05,2.31481481481481E-07
1962-12-09 00:00:00,-12.34994349,-6.43423731,0.21457627,0.00894067791666667,0.000149011298611111,2.48352164351852E-06
1962-12-10 00:00:00,-18.59621471,-9.99677967,0.22305085,0.00929378541666667,0.000154896423611111,2.58160706018519E-06
1962-12-11 00:00:00,-26.17062148,-17.72627118,0,0,0,0
1962-12-12 00:00:00,-26.91977407,-12.12231641,0,0,0,0
1962-12-13 00:00:00,-13.99299432,-2.99282487,0,0,0,0
1962-12-14 00:00:00,-13.8484181,2.4838418,0,0,0,0
1962-12-15 00:00:00,-8.06677968,6.82768361,0,0,0,0
1962-12-16 00:00:00,-6.30350282,13.09361581,0,0,0,0
1962-12-17 00:00:00,-2.55717514,11.23740112,0,0,0,0
1962-12-18 00:00:00,-4.10435029,8.23022598,0,0,0,0
1962-12-19 00:00:00,-12.27627118,2.62757061,0.26293785,0.01095574375,0.000182595729166667,3.04326215277778E-06
1962-12-20 00:00:00,-17.26864407,-6.65248587,0.40146893,0.0167278720833333,0.000278797868055556,4.64663113425926E-06
1962-12-21 00:00:00,-9.18248586,1.41129944,0.28548023,0.0118950095833333,0.000198250159722222,3.3041693287037E-06
1962-12-22 00:00:00,-16.23491525,2.19542373,0.08129944,0.00338747666666667,5.64579444444444E-05,9.40965740740741E-07
1962-12-23 00:00:00,-22.66723165,-11.3711864,0,0,0,0
1962-12-24 00:00:00,-21.79553677,-9.65717517,0,0,0,0
1962-12-25 00:00:00,-23.92988697,-12.14039551,0.17163842,0.00715160083333333,0.000119193347222222,1.98655578703704E-06
1962-12-26 00:00:00,-24.93338985,-4.35672318,0.18384181,0.00766007541666667,0.000127667923611111,2.12779872685185E-06
1962-12-27 00:00:00,-23.18757066,-4.09559322,0.03830508,0.001596045,0.00002660075,4.43345833333333E-07
1962-12-28 00:00:00,-15.20632763,3.97711863,0,0,0,0
1962-12-29 00:00:00,-23.47932216,-7.43621467,0.01836158,0.000765065833333333,1.27510972222222E-05,2.12518287037037E-07
1962-12-30 00:00:00,-18.4120339,-10.13666668,0.00468927,0.00019538625,0.0000032564375,5.42739583333333E-08
1962-12-31 00:00:00,-14.76847458,-1.84960452,0,0,0,0
1963-01-01 00:00:00,-13.72892655,0.47107345,0,0,0,0
1963-01-02 00:00:00,-8.9021469,7.12468928,0,0,0,0
1963-01-03 00:00:00,-10.89141248,1.8740678,0,0,0,0
1963-01-04 00:00:00,-11.00005648,-2.41389831,0,0,0,0
1963-01-05 00:00:00,-9.84988702,-1.99423728,0.03536723,0.00147363458333333,2.45605763888889E-05,4.09342939814815E-07
1963-01-06 00:00:00,-8.35474576,4.51559323,0.02271186,0.0009463275,0.000015772125,0.00000026286875
1963-01-07 00:00:00,-3.75706213,8.54384183,0.00570621,0.00023775875,3.96264583333333E-06,6.60440972222222E-08
1963-01-08 00:00:00,-2.56242937,8.88898302,0.37333333,0.0155555554166667,0.000259259256944444,4.32098761574074E-06
1963-01-09 00:00:00,-17.33610167,2.61717514,0.52632768,0.02193032,0.000365505333333333,6.09175555555556E-06
1963-01-10 00:00:00,-23.46451982,-15.9318644,0.46915254,0.0195480225,0.000325800375,0.00000543000625
1963-01-11 00:00:00,-24.57276834,-19.51723163,0.31514124,0.013130885,0.000218848083333333,3.64746805555556E-06
1963-01-12 00:00:00,-25.71152549,-19.87033905,0.26169491,0.0109039545833333,0.000181732576388889,3.02887627314815E-06
1963-01-13 00:00:00,-24.47581925,-17.13553667,0.03638418,0.0015160075,2.52667916666667E-05,4.21113194444445E-07
1963-01-14 00:00:00,-30.16090401,-21.02819216,0,0,0,0
1963-01-15 00:00:00,-32.0572881,-19.19858753,0,0,0,0
1963-01-16 00:00:00,-26.20887007,-13.5176271,0.00954802,0.000397834166666667,6.63056944444445E-06,1.10509490740741E-07
1963-01-17 00:00:00,-20.53259888,-6.69542372,0.0160452,0.00066855,0.0000111425,1.85708333333333E-07
1963-01-18 00:00:00,-30.44395472,-14.86949157,0.04361582,0.00181732583333333,3.02887638888889E-05,5.04812731481482E-07
1963-01-19 00:00:00,-34.08887008,-18.48672317,0.38288136,0.01595339,0.000265889833333333,4.43149722222222E-06
1963-01-20 00:00:00,-30.70700553,-14.92796612,0.30988701,0.01291195875,0.0002151993125,3.58665520833333E-06
1963-01-21 00:00:00,-29.51983055,-13.999548,0.3139548,0.01308145,0.000218024166666667,3.63373611111111E-06
1963-01-22 00:00:00,-32.8222599,-16.73237291,0,0,0,0
1963-01-23 00:00:00,-31.25242944,-19.04762712,0,0,0,0
1963-01-24 00:00:00,-26.34694921,-14.93220341,0,0,0,0
1963-01-25 00:00:00,-27.4889266,-15.43604518,0,0,0,0
1963-01-26 00:00:00,-27.58344633,-17.64621467,0.01672316,0.000696798333333333,1.16133055555556E-05,1.93555092592593E-07
1963-01-27 00:00:00,-31.49361597,-17.04898302,0,0,0,0
1963-01-28 00:00:00,-24.09903949,-11.86435028,0,0,0,0
1963-01-29 00:00:00,-25.93254245,-13.7167797,0,0,0,0
1963-01-30 00:00:00,-27.92576266,-12.19570622,0,0,0,0
1963-01-31 00:00:00,-22.64966107,-5.67796609,0.00700565,0.000291902083333333,4.86503472222222E-06,8.1083912037037E-08
1963-02-01 00:00:00,-15.2461017,1.26519776,0.04333333,0.00180555541666667,3.00925902777778E-05,5.01543171296296E-07
1963-02-02 00:00:00,-25.19288134,-7.89644072,0,0,0,0
1963-02-03 00:00:00,-21.71762717,-6.73146894,0.00090395,3.76645833333333E-05,6.27743055555556E-07,1.04623842592593E-08
1963-02-04 00:00:00,-13.5423164,0.23276836,0.01531073,0.000637947083333333,1.06324513888889E-05,1.77207523148148E-07
1963-02-05 00:00:00,-9.44163844,10.10700559,0,0,0,0
1963-02-06 00:00:00,-6.0743503,8.08101695,0.0300565,0.00125235416666667,2.08725694444444E-05,3.47876157407407E-07
1963-02-07 00:00:00,-9.68129946,2.47751413,0.73480226,0.0306167608333333,0.000510279347222222,8.50465578703704E-06
1963-02-08 00:00:00,-9.55706216,-0.11728814,1.11581921,0.0464924670833333,0.000774874451388889,1.29145741898148E-05
1963-02-09 00:00:00,-13.18423732,-5.27045199,0.55090395,0.02295433125,0.0003825721875,0.000006376203125
1963-02-10 00:00:00,-21.26915255,-7.03898305,0.34576271,0.0144067795833333,0.000240112993055556,4.00188321759259E-06
1963-02-11 00:00:00,-16.09598873,-4.0118644,0,0,0,0
1963-02-12 00:00:00,-13.78288138,-0.39299435,0.01457627,0.000607344583333333,1.01224097222222E-05,1.68706828703704E-07
1963-02-13 00:00:00,-13.31694915,-3.39790961,0.01576271,0.000656779583333333,1.09463263888889E-05,1.82438773148148E-07
1963-02-14 00:00:00,-23.3352542,-10.68542374,0.01384181,0.000576742083333333,9.61236805555556E-06,1.60206134259259E-07
1963-02-15 00:00:00,-16.66259895,-5.76463277,0.00050847,0.00002118625,3.53104166666667E-07,5.88506944444444E-09
1963-02-16 00:00:00,-9.79508473,-1.29163842,0.38163842,0.0159016008333333,0.000265026680555555,4.41711134259259E-06
1963-02-17 00:00:00,-10.0467232,3.97768362,0.73152542,0.0304802258333333,0.000508003763888889,8.46672939814815E-06
1963-02-18 00:00:00,-16.50892654,-4.58259888,0.45683616,0.01903484,0.000317247333333333,5.28745555555556E-06
1963-02-19 00:00:00,-14.129887,-3.08525425,0.17265537,0.00719397375,0.0001198995625,1.99832604166667E-06
1963-02-20 00:00:00,-26.40180785,-7.71237289,0,0,0,0
1963-02-21 00:00:00,-29.08005653,-13.89423729,0,0,0,0
1963-02-22 00:00:00,-24.18254238,-7.40209041,0.03412429,0.00142184541666667,2.36974236111111E-05,3.94957060185185E-07
1963-02-23 00:00:00,-17.57638418,-5.8615254,0.16480226,0.00686676083333333,0.000114446013888889,1.90743356481481E-06
1963-02-24 00:00:00,-20.68655362,-6.77112996,0.31525424,0.0131355933333333,0.000218926555555556,3.64877592592593E-06
1963-02-25 00:00:00,-26.61350287,-9.52932202,0.07677966,0.0031991525,5.33192083333333E-05,8.88653472222222E-07
1963-02-26 00:00:00,-23.42367236,-2.52378531,0.28084746,0.0117019775,0.000195032958333333,3.25054930555556E-06
1963-02-27 00:00:00,-11.73587569,-1.72276836,0.70553673,0.02939736375,0.0004899560625,0.000008165934375
1963-02-28 00:00:00,-18.06774012,-1.4380226,0.08926554,0.0037193975,6.19899583333333E-05,1.03316597222222E-06
1963-03-01 00:00:00,-9.50587569,2.92141242,1.15050847,0.0479378529166667,0.000798964215277778,1.33160702546296E-05
1963-03-02 00:00:00,-5.33124295,2.24983051,1.40519774,0.0585499058333333,0.000975831763888889,1.62638627314815E-05
1963-03-03 00:00:00,-6.97293784,0.95107344,1.08768362,0.0453201508333333,0.000755335847222222,1.2588930787037E-05
1963-03-04 00:00:00,-15.27796616,0.36107345,0,0,0,0
1963-03-05 00:00:00,-13.35225989,5.57101694,0.17101695,0.00712570625,0.000118761770833333,1.97936284722222E-06
1963-03-06 00:00:00,-3.41870056,3.58903955,0.18581921,0.00774246708333333,0.000129041118055556,2.15068530092593E-06
1963-03-07 00:00:00,-4.84107344,2.6479096,0.19853107,0.00827212791666667,0.000137868798611111,2.29781331018519E-06
1963-03-08 00:00:00,-16.80158191,2.73056497,0.30355932,0.012648305,0.000210805083333333,3.51341805555556E-06
1963-03-09 00:00:00,-10.87887006,-0.1319774,0.98774011,0.0411558379166667,0.000685930631944444,1.14321771990741E-05
1963-03-10 00:00:00,-13.00084745,4.09225989,0.0479096,0.00199623333333333,3.32705555555555E-05,5.54509259259259E-07
1963-03-11 00:00:00,-7.04451977,6.45073445,1.4376836,0.0599034833333333,0.000998391388888889,1.66398564814815E-05
1963-03-12 00:00:00,-9.01909605,2.82621469,0.4980226,0.0207509416666667,0.000345849027777778,5.76415046296296E-06
1963-03-13 00:00:00,-16.82225991,-0.75338983,0,0,0,0
1963-03-14 00:00:00,-13.04920906,6.44112995,0.00248588,0.000103578333333333,1.72630555555556E-06,2.87717592592593E-08
1963-03-15 00:00:00,-4.11107345,10.38830509,0.58045198,0.0241854991666667,0.000403091652777778,6.71819421296296E-06
1963-03-16 00:00:00,-9.40011296,7.23847459,1.70853107,0.0711887945833333,0.00118647990972222,1.9774665162037E-05
1963-03-17 00:00:00,-17.4114689,-2.74497176,1.05169491,0.04382062125,0.0007303436875,1.21723947916667E-05
1963-03-18 00:00:00,-11.82954803,3.91983051,0.01887006,0.0007862525,1.31042083333333E-05,2.18403472222222E-07
1963-03-19 00:00:00,-3.93423729,6.99711863,0.17327683,0.00721986791666667,0.000120331131944444,2.00551886574074E-06
1963-03-20 00:00:00,-6.86932205,4.85435027,0,0,0,0
1963-03-21 00:00:00,-8.15073446,8.06757063,0,0,0,0
1963-03-22 00:00:00,-2.2341243,16.56802265,0,0,0,0
1963-03-23 00:00:00,-1.91564971,23.27593223,0,0,0,0
1963-03-24 00:00:00,0.60463277,20.82033907,0.02299435,0.000958097916666667,1.59682986111111E-05,2.66138310185185E-07
1963-03-25 00:00:00,-2.00937853,11.36881358,0.14067797,0.00586158208333333,9.76930347222222E-05,1.62821724537037E-06
1963-03-26 00:00:00,-5.91627118,16.22615819,0,0,0,0
1963-03-27 00:00:00,-2.15610169,17.27672316,0,0,0,0
1963-03-28 00:00:00,1.14305084,21.88395486,0,0,0,0
1963-03-29 00:00:00,5.63548025,21.12124294,0,0,0,0
1963-03-30 00:00:00,-1.70350283,20.88830505,0,0,0,0
1963-03-31 00:00:00,2.72870058,24.59401132,0.84107345,0.0350447270833333,0.000584078784722222,9.73464641203704E-06
1963-04-01 00:00:00,-1.1862712,20.01587566,4.9238983,0.205162429166667,0.00341937381944444,5.69895636574074E-05
1963-04-02 00:00:00,-2.20378531,2.24943502,6.3577966,0.264908191666667,0.00441513652777778,7.35856087962963E-05
1963-04-03 00:00:00,-6.98694916,1.86163841,7.29677968,0.304032486666667,0.00506720811111111,8.44534685185185E-05
1963-04-04 00:00:00,-10.35220335,7.72322035,0.10254237,0.00427259875,7.12099791666667E-05,1.18683298611111E-06
1963-04-05 00:00:00,-1.09723163,15.19429375,0,0,0,0
1963-04-06 00:00:00,0.43248588,19.17796617,0.00870056,0.000362523333333333,6.04205555555556E-06,1.00700925925926E-07
1963-04-07 00:00:00,5.3416949,19.27711865,0.01033898,0.000430790833333333,7.17984722222222E-06,1.1966412037037E-07
1963-04-08 00:00:00,2.22084747,15.53853108,0.10706215,0.00446092291666667,7.43487152777778E-05,1.23914525462963E-06
1963-04-09 00:00:00,2.44706215,10.93129945,0.11079096,0.00461629,7.69381666666667E-05,1.28230277777778E-06
1963-04-10 00:00:00,-0.93316385,9.16474575,1.24519774,0.0518832391666667,0.000864720652777778,1.44120108796296E-05
1963-04-11 00:00:00,-0.00677966,7.67412429,2.74502824,0.114376176666667,0.00190626961111111,3.17711601851852E-05
1963-04-12 00:00:00,-1.2479096,11.93152541,0.14112994,0.00588041416666667,9.80069027777778E-05,1.63344837962963E-06
1963-04-13 00:00:00,-1.32875706,18.32627118,0,0,0,0
1963-04-14 00:00:00,2.24118643,25.44853102,0.06887006,0.00286958583333333,4.78264305555556E-05,7.97107175925926E-07
1963-04-15 00:00:00,8.38129945,23.46209043,1.47056497,0.0612735404166667,0.00102122567361111,1.70204278935185E-05
1963-04-16 00:00:00,7.78887006,19.51655366,4.0699435,0.169580979166667,0.00282634965277778,4.71058275462963E-05
1963-04-17 00:00:00,-2.70310734,11.9325424,0.48734463,0.02030602625,0.000338433770833333,5.64056284722222E-06
1963-04-18 00:00:00,-5.7280791,4.95000001,1.26858757,0.0528578154166667,0.000880963590277778,1.46827265046296E-05
1963-04-19 00:00:00,-1.25310735,10.21887007,0.79050847,0.0329378529166667,0.000548964215277778,9.14940358796296E-06
1963-04-20 00:00:00,-2.72966103,10.61186442,0.14983051,0.00624293791666667,0.000104048965277778,1.7341494212963E-06
1963-04-21 00:00:00,-5.52124294,7.17649716,0.6178531,0.0257438791666667,0.000429064652777778,7.1510775462963E-06
1963-04-22 00:00:00,-1.90514123,5.78322031,1.04084745,0.04336864375,0.000722810729166667,1.20468454861111E-05
1963-04-23 00:00:00,-2.89966102,10.15740115,0.19,0.00791666666666667,0.000131944444444444,2.19907407407407E-06
1963-04-24 00:00:00,-0.05553672,17.78276838,0.26056497,0.01085687375,0.000180947895833333,3.01579826388889E-06
1963-04-25 00:00:00,0.2181356,18.43768362,0.60564972,0.025235405,0.000420590083333333,7.00983472222222E-06
1963-04-26 00:00:00,1.7760452,19.20508475,2.50570621,0.104404425416667,0.00174007375694444,2.90012292824074E-05
1963-04-27 00:00:00,7.38299434,16.85158189,6.76107346,0.281711394166667,0.00469518990277778,7.82531650462963E-05
1963-04-28 00:00:00,8.53282488,14.77514125,4.57581922,0.190659134166667,0.00317765223611111,5.29608706018519E-05
1963-04-29 00:00:00,1.16830508,12.11079097,0.40728814,0.0169703391666667,0.000282838986111111,4.71398310185185E-06
1963-04-30 00:00:00,-5.90322034,12.35152541,0,0,0,0
1963-05-01 00:00:00,2.59316383,22.52344636,0.54717514,0.0227989641666667,0.000379982736111111,6.33304560185185E-06
1963-05-02 00:00:00,7.11542374,22.8812995,1.95186441,0.08132768375,0.00135546139583333,2.25910232638889E-05
1963-05-03 00:00:00,2.53983052,17.63807907,1.80999999,0.07541666625,0.0012569444375,2.09490739583333E-05
1963-05-04 00:00:00,0.61418079,14.29440676,1.82338983,0.07597457625,0.0012662429375,2.11040489583333E-05
1963-05-05 00:00:00,1.84728813,17.46186434,0.53423729,0.0222598870833333,0.000370998118055556,6.18330196759259E-06
1963-05-06 00:00:00,5.90841807,22.68033891,1.6818644,0.0700776833333333,0.00116796138888889,1.94660231481481E-05
1963-05-07 00:00:00,11.6438983,28.27949156,2.8161017,0.117337570833333,0.00195562618055556,3.25937696759259E-05
1963-05-08 00:00:00,10.15152541,25.86898311,1.02672315,0.04278013125,0.0007130021875,1.18833697916667E-05
1963-05-09 00:00:00,7.68186441,20.69994354,1.34559321,0.05606638375,0.000934439729166667,1.55739954861111E-05
1963-05-10 00:00:00,5.18056497,14.55536727,2.35847458,0.0982697741666667,0.00163782956944444,2.72971594907407E-05
1963-05-11 00:00:00,4.34118644,12.05412429,7.02502828,0.292709511666667,0.00487849186111111,8.13081976851852E-05
1963-05-12 00:00:00,3.98423729,9.1319209,7.78305083,0.324293784583333,0.00540489640972222,9.00816068287037E-05
1963-05-13 00:00:00,4.1181921,12.60796612,0.62497175,0.0260404895833333,0.000434008159722222,7.2334693287037E-06
1963-05-14 00:00:00,1.92033898,17.82056497,0.05107345,0.00212806041666667,3.54676736111111E-05,5.91127893518519E-07
1963-05-15 00:00:00,5.28079097,22.48112992,0.98372882,0.0409887008333333,0.000683145013888889,1.13857502314815E-05
1963-05-16 00:00:00,9.88751412,24.98327687,1.36384181,0.0568267420833333,0.000947112368055555,1.57852061342593E-05
1963-05-17 00:00:00,6.04259888,22.22090395,0.1580791,0.00658662916666667,0.000109777152777778,1.82961921296296E-06
1963-05-18 00:00:00,4.10655368,18.91576271,0.06480226,0.00270009416666667,4.50015694444444E-05,7.50026157407407E-07
1963-05-19 00:00:00,0.63299435,16.1359322,1.16016949,0.0483403954166667,0.000805673256944444,1.34278876157407E-05
1963-05-20 00:00:00,2.6361017,13.53146893,0.97016949,0.04042372875,0.0006737288125,1.12288135416667E-05
1963-05-21 00:00:00,-2.04446328,7.94683616,0.11819209,0.00492467041666667,8.20778402777778E-05,1.36796400462963E-06
1963-05-22 00:00:00,-5.94305086,13.65875707,0.04463277,0.00185969875,3.09949791666667E-05,5.16582986111111E-07
1963-05-23 00:00:00,-0.13666667,19.89796613,0.46785311,0.0194938795833333,0.000324897993055556,5.41496655092593E-06
1963-05-24 00:00:00,4.46943504,23.0618644,0.23785311,0.00991054625,0.000165175770833333,2.75292951388889E-06
1963-05-25 00:00:00,7.71508475,22.15768353,2.03887005,0.08495291875,0.00141588197916667,2.35980329861111E-05
1963-05-26 00:00:00,10.33000002,19.89774005,8.26723163,0.344467984583333,0.00574113307638889,9.56855512731481E-05
1963-05-27 00:00:00,6.43926554,18.17576272,12.96519778,0.540216574166667,0.00900360956944444,0.000150060159490741
1963-05-28 00:00:00,4.06384182,19.31463281,0.10446328,0.00435263666666667,7.25439444444445E-05,1.20906574074074E-06
1963-05-29 00:00:00,7.48412429,23.34338982,1.60937852,0.0670574383333333,0.00111762397222222,1.86270662037037E-05
1963-05-30 00:00:00,7.5721469,28.79152543,1.25423728,0.0522598866666667,0.000870998111111111,1.45166351851852E-05
1963-05-31 00:00:00,15.12903955,26.94124296,4.32932206,0.180388419166667,0.00300647365277778,5.0107894212963E-05
1963-06-01 00:00:00,14.8844068,24.03593229,3.13689266,0.130703860833333,0.00217839768055556,3.63066280092593E-05
1963-06-02 00:00:00,12.26163844,27.38807908,2.36276837,0.0984486820833333,0.00164081136805556,2.73468561342593E-05
1963-06-03 00:00:00,16.28881356,27.60847454,2.74435028,0.114347928333333,0.00190579880555556,3.17633134259259E-05
1963-06-04 00:00:00,15.83564973,29.2753108,1.38531073,0.0577212804166667,0.000962021340277778,1.60336890046296E-05
1963-06-05 00:00:00,14.95327682,29.52672311,4.90536724,0.204390301666667,0.00340650502777778,5.67750837962963E-05
1963-06-06 00:00:00,14.53920905,28.36491527,12.61751411,0.525729754583333,0.00876216257638889,0.000146036042939815
1963-06-07 00:00:00,15.14717514,27.79819207,13.0576836,0.54407015,0.00906783583333333,0.000151130597222222
1963-06-08 00:00:00,15.14536722,28.15406777,7.94355934,0.330981639166667,0.00551636065277778,9.19393442129629E-05
1963-06-09 00:00:00,13.85090394,26.54378528,9.63937853,0.401640772083333,0.00669401286805556,0.000111566881134259
1963-06-10 00:00:00,11.06728815,20.40564973,0.17983051,0.00749293791666667,0.000124882298611111,2.08137164351852E-06
1963-06-11 00:00:00,6.50395479,14.17384178,0.12344633,0.00514359708333333,8.57266180555556E-05,1.42877696759259E-06
1963-06-12 00:00:00,8.08943503,19.13401132,0.59203391,0.0246680795833333,0.000411134659722222,6.85224432870371E-06
1963-06-13 00:00:00,11.47491524,24.19627113,0.23175141,0.00965630875,0.000160938479166667,2.68230798611111E-06
1963-06-14 00:00:00,9.2942938,25.4540678,0.01135593,0.00047316375,0.0000078860625,0.000000131434375
1963-06-15 00:00:00,12.79028247,24.41932202,0.0640113,0.0026671375,4.44522916666667E-05,7.40871527777778E-07
1963-06-16 00:00:00,10.11141241,25.38768353,0.20175141,0.00840630875,0.000140105145833333,2.33508576388889E-06
1963-06-17 00:00:00,9.75536724,27.23406782,1.27276835,0.0530320145833333,0.000883866909722222,1.4731115162037E-05
1963-06-18 00:00:00,13.52395483,26.90581928,0.73649718,0.0306873825,0.000511456375,8.52427291666667E-06
1963-06-19 00:00:00,12.76672319,24.93203394,0.38937853,0.0162241054166667,0.000270401756944444,4.50669594907407E-06
1963-06-20 00:00:00,10.58293787,23.09807908,0.06943503,0.00289312625,4.82187708333333E-05,8.03646180555555E-07
1963-06-21 00:00:00,10.4319774,24.47553662,0.2280226,0.00950094166666667,0.000158349027777778,2.63915046296296E-06
1963-06-22 00:00:00,15.79186445,27.04531079,2.80045198,0.116685499166667,0.00194475831944444,3.24126386574074E-05
1963-06-23 00:00:00,16.97672309,26.89101699,1.77649717,0.0740207154166667,0.00123367859027778,2.0561309837963E-05
1963-06-24 00:00:00,17.93525423,28.78677963,3.19463279,0.133109699583333,0.00221849499305556,3.69749165509259E-05
1963-06-25 00:00:00,18.94932204,27.91785299,1.70932203,0.07122175125,0.0011870291875,1.97838197916667E-05
1963-06-26 00:00:00,11.73175142,29.39141242,0.37774011,0.01573917125,0.000262319520833333,4.37199201388889E-06
1963-06-27 00:00:00,14.73999997,30.62000003,0.86677966,0.0361158191666667,0.000601930319444444,1.00321719907407E-05
1963-06-28 00:00:00,16.79909604,30.249209,1.5117514,0.0629896416666667,0.00104982736111111,1.74971226851852E-05
1963-06-29 00:00:00,18.42028249,34.63005653,0.01355932,0.000564971666666667,9.41619444444445E-06,1.56936574074074E-07
1963-06-30 00:00:00,14.32446329,34.15192094,0.2138983,0.00891242916666667,0.000148540486111111,2.47567476851852E-06
1963-07-01 00:00:00,12.2418644,28.26598869,0.46429378,0.0193455741666667,0.000322426236111111,5.37377060185185E-06
1963-07-02 00:00:00,9.20813558,25.59186443,0.62548022,0.0260616758333333,0.000434361263888889,7.23935439814815E-06
1963-07-03 00:00:00,12.50338982,24.97079097,2.37717515,0.0990489645833333,0.00165081607638889,2.75136012731481E-05
1963-07-04 00:00:00,13.91779659,26.35451978,2.48355932,0.103481638333333,0.00172469397222222,2.8744899537037E-05
1963-07-05 00:00:00,15.98203391,30.94316392,1.78875706,0.0745315441666667,0.00124219240277778,2.0703206712963E-05
1963-07-06 00:00:00,17.39553671,32.81045213,6.14112995,0.255880414583333,0.00426467357638889,7.10778929398148E-05
1963-07-07 00:00:00,16.61423723,31.38796609,5.10480225,0.21270009375,0.0035450015625,0.000059083359375
1963-07-08 00:00:00,15.03033897,29.55446323,0.79180791,0.03299199625,0.000549866604166667,9.16444340277778E-06
1963-07-09 00:00:00,14.90389832,29.4681921,0.94316384,0.0392984933333333,0.000654974888888889,1.09162481481481E-05
1963-07-10 00:00:00,17.76943509,27.91559323,3.55440678,0.1481002825,0.00246833804166667,4.11389673611111E-05
1963-07-11 00:00:00,17.61090389,26.4770622,5.88124295,0.245051789583333,0.00408419649305556,6.80699415509259E-05
1963-07-12 00:00:00,13.08836156,27.38864414,1.55135594,0.0646398308333333,0.00107733051388889,1.79555085648148E-05
1963-07-13 00:00:00,12.72966099,27.13265541,0.11576271,0.00482344625,8.03907708333333E-05,1.33984618055556E-06
1963-07-14 00:00:00,10.82333333,26.62813564,0.01096045,0.000456685416666667,7.61142361111111E-06,1.26857060185185E-07
1963-07-15 00:00:00,13.13728812,27.88564979,0.55333333,0.0230555554166667,0.000384259256944444,6.40432094907407E-06
1963-07-16 00:00:00,15.65553674,28.80971748,2.4638983,0.102662429166667,0.00171104048611111,2.85173414351852E-05
1963-07-17 00:00:00,12.64209043,28.59706215,3.03892655,0.126621939583333,0.00211036565972222,3.51727609953704E-05
1963-07-18 00:00:00,14.55005644,27.0459322,8.84395479,0.36849811625,0.00614163527083333,0.000102360587847222
